apply_coercion,avg_readiness,check,contracts_hard_fail,dataset_version_id,delta_threshold,detail,drift_high_count,dtype_after_enforce,encoded_target,full_row_dupes,git_hash,has_config_hash,has_data_snapshot_id,has_full_dupes,imbalance_ratio,integrity_index,level,max_cardinality,max_null_pct,max_null_pct_col,max_outlier_pct,max_psi,max_score_observed,n_actual,n_alerts,n_anomalies,n_anomalous_buckets,n_anomaly_rows,n_applied,n_artifacts_exist,n_artifacts_total,n_attempted,n_binary,n_binary_candidates,n_binary_features,n_binary_numeric,n_boolean,n_buckets,n_candidate_ids,n_categorical,n_cols,n_columns,n_columns_checked,n_columns_profiled,n_columns_scanned,n_columns_with_anomalies,n_columns_with_domains,n_columns_with_drift,n_columns_with_hygiene_issues,n_columns_with_invalid_tokens,n_columns_with_rare_categories,n_columns_with_unexpected_values,n_constant_cols,n_continuous,n_contracts,n_contracts_fail_hard,n_contracts_warn_soft,n_critical,n_critical_alerts,n_critical_features,n_critical_issue_types,n_critical_token_columns,n_datetime,n_distinct_issue_pairs,n_dominant_domains,n_drift_high,n_drift_medium,n_edges,n_excluded_from_model,n_expected,n_failed,n_feature_groups,n_features,n_features_checked,n_features_monitored,n_features_simulated,n_fk_with_unmatched,n_flags,n_foreign_keys,n_fragmented_domains,n_groups_checked,n_groups_configured,n_groups_evaluated,n_groups_valid_config,n_groups_with_violations,n_hard_rules,n_high_bias_risk,n_high_card_cols,n_high_cardinality_columns,n_high_cv,n_high_drift_columns,n_high_outlier_cols,n_id,n_id_columns,n_id_configured,n_id_in_df,n_ids,n_inconsistent_rows,n_intervals_checked,n_intervals_with_violations,n_invalid_raw,n_invalid_target_vals,n_issue_files,n_keys_with_duplicates,n_keys_with_nulls,n_low_entropy,n_low_readiness,n_mismatched,n_missing,n_near_constant,n_neg,n_nodes,n_non_01_values,n_non_null,n_non_unique,n_null_raw,n_numeric,n_numeric_checked,n_numeric_cols,n_numeric_with_rules,n_ok,n_pairs_anomalous,n_pairs_checked,n_pairs_involving_model_features,n_pairs_total,n_panels_rendered,n_perf_critical,n_perf_warn,n_pos,n_preview_cols,n_preview_rows,n_primary_keys,n_protected,n_protected_columns,n_quasi_identifier_columns,n_rare_values_total,n_ratio_rules,n_red,n_redundant_pairs,n_renamed_pairs,n_required,n_rows,n_rows_raw,n_rows_scored,n_rules,n_rules_configured,n_rules_covered,n_rules_evaluated,n_rules_failing_reconciliation,n_rules_missing_columns,n_rules_no_valid_rows,n_rules_with_anomalies,n_rules_with_violations,n_schemes_exceeding_max_dim,n_sections,n_sections_2_5,n_sections_fail,n_soft_rules,n_sources_configured,n_sources_nonempty,n_sources_with_file,n_status_fail,n_status_ok,n_status_warn,n_strong_pairs,n_strong_target_pairs,n_target,n_time_outliers,n_unassigned,n_unexpected,n_unexpected_values_total,n_valid_ok,n_warn,n_yellow,n_zero_inflated,overall_contract_status,overall_null_pct,pct_invalid_raw,raw_target_col,raw_target_column,section,section_name,status,target_column,time_bucket,time_column,timestamp,top_missing_col,top_missing_pct,total_mem_mb,total_runtime_sec,window_size
,,Identify periods with cross-metric temporal spikes,,,,global_temporal_anomalies.csv under numeric,,,,,,,,,,,info,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.7.2,Global temporal anomalies,SKIP,,,,2025-11-19 01:04:46.944366+00:00,,,,,
,,Detect correlation drift vs baseline,,,0.3,correlation_anomalies.csv under numeric,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.7.3,Correlation-based anomalies,SKIP,,,,2025-11-19 01:04:47.142638+00:00,,,,,3.0
,,Assign confidence & hardness to numeric rules,,,,rule_confidence_scores.csv under numeric,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.3.7.4,Rule confidence scores,OK,,,,2025-11-19 01:04:47.307910+00:00,,,,,
,0.9370806,Per-feature readiness scores based on numeric quality,,,,model_readiness_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.8,Model readiness impact summary,OK,,,,2025-11-19 01:04:47.644526+00:00,,,,,
,,Severity-coded summary for dashboards/alerts,,,,dashboard_alerts.json,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.3.9,Dashboard & alert integration,OK,,,,2025-11-19 01:04:47.764611+00:00,,,,,
,,Lineage record for numeric integrity run,,,,numeric_audit_metadata.json,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.10,Numeric audit metadata,OK,,,,2025-11-19 01:04:47.857065+00:00,,,,,
,,Optional scenario impact simulation,,,,forecast_sensitivity.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.11,Forecast sensitivity preview,INFO,,,,2025-11-19 01:04:48.027784+00:00,,,,,
,,Relate numeric issues to target & fairness risk,,,,numeric_bias_risk_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.12,Numeric explainability & bias diagnostics,OK,,,,2025-11-19 01:04:48.240298+00:00,,,,,
,,Store contextual metadata per numeric anomaly (SHAP-ready),,,,anomaly_explainability_index.parquet,,,,,,,,,,,info,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.13,Anomaly explainability index,OK,,,,2025-11-19 01:04:48.313910+00:00,,,,,
,,Compare numeric distributions vs baseline & emit monitoring artifacts,,,,data_drift_metrics.csv; dashboard_updates.json,,,,,,,,,,,info,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.14,Data drift & monitoring hooks,OK,,,,2025-11-19 01:04:48.605447+00:00,,,,,
,,Runtime & resource usage per numeric check,,,,performance_profile.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.15,Cost & performance profiling,OK,,,,2025-11-19 01:04:48.722303+00:00,,,,0.0,
,,Evaluate configured data contracts against numeric artifacts,,,,data_contract_violations.json,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.16,Data contracts & threshold enforcement,OK,,,,2025-11-19 01:04:48.944373+00:00,,,,,
,,"Aggregate Section 2 statuses, drift, contracts, and performance into a single health view",0.0,,,run_health_summary.csv,0.0,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,4.0,,,,,,,,,,,,,,,,,,,OK,,,,,2.3.17,Run health summary dashboard,FAIL,,,,2025-11-19 01:04:49.049776+00:00,,,,0.0,
,,"Index all numeric/governance artifacts with existence, size, and timestamps",,,,numeric_artifact_manifest.csv,,,,,,,,,,,info,,,,,,,,,,,,,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3.18,Numeric artifact manifest,OK,,,,2025-11-19 01:04:49.164569+00:00,,,,,
,,Scan categorical columns for suspect placeholder / garbage tokens,,,,invalid_tokens.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.1,Invalid tokens scan,OK,,,,2025-11-19 01:04:49.363449+00:00,,,,,
,,Compare observed values against configured valid domains,,,,unexpected_values.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2.4.2,Unexpected categorical values,OK,,,,2025-11-19 01:04:49.433947+00:00,,,,,
,,Detect near-duplicate categories caused by encoding/case/whitespace,,,,hygiene_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.3,Encoding / case / whitespace hygiene,OK,,,,2025-11-19 01:04:49.616778+00:00,,,,,
,,Summarize per-column domain shape and dominance,,,,domain_frequency_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.4,Domain frequency audit,OK,,,,2025-11-19 01:04:49.770494+00:00,,,,,
,,Identify high-cardinality / near-unique categorical features,,,,cardinality_audit.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.5,Cardinality audit,WARN,,,,2025-11-19 01:04:49.880497+00:00,,,,,
,,Detect rare categorical levels and suggest grouping strategies,,,,rare_category_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.6,Rare-category audit,OK,,,,2025-11-19 01:04:50.052257+00:00,,,,,
,,Bundle all Part A outputs into a consolidated issues folder,,,,categorical_domain_issues_catalog/,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.7,Export categorical issues catalog,OK,,,,2025-11-19 01:04:50.224080+00:00,,,,,
,,Quantify categorical information content and dominance,,,,category_entropy_summary.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.8,Entropy & dominance analysis,OK,,,,2025-11-19 01:04:50.435415+00:00,,,,,
,,Compute Cramér’s V / Theil’s U between categorical pairs,,,,category_association_matrix.csv; association_heatmap.png,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.0,,,,,,,,,,,,,,,2.4.9,Categorical association strengths,WARN,,,,2025-11-19 01:04:57.937984+00:00,,,,,
,,Highlight highly redundant categorical feature pairs,,,,category_redundancy_map.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.10,Cross-categorical redundancy map,OK,,,,2025-11-19 01:04:58.064654+00:00,,,,,
,,Compare categorical distributions vs baseline snapshot,,,,category_drift_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.11,Category drift vs baseline (optional),INFO,,,,2025-11-19 01:04:58.154252+00:00,,,,,
,,"Merge categorical audits, entropy, associations into one per-feature table",,,,categorical_profile_df.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.12,Unified categorical quality profile,OK,,,,2025-11-19 01:04:58.282519+00:00,,,,,
,,Surface Section 2 numeric + categorical health into a single JSON for dashboards/alerts,,,,dashboard_alerts.json,,,,,,,,,,,info,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.14,Dashboard & alert integration,OK,,,,2025-11-19 01:04:58.525156+00:00,,,,,
,,Capture config/data/artifact lineage for categorical audits,,,,categorical_audit_metadata.json,,,,,,1.0,1.0,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.15,Metadata lineage & version logging,OK,,,,2025-11-19 01:04:58.603220+00:00,,,,,
,,Preview encoder dimensionality and risks using cardinality + readiness diagnostics,,,,encoding_preview.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4.16,Encoding simulation (optional preview),INFO,,,,2025-11-19 01:04:58.764548+00:00,,,,,
,,Validate primary keys for uniqueness and non-nullness,,,,id_integrity_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.1,ID & key uniqueness audit,OK,,,,2025-11-19 01:04:59.180078+00:00,,,,,
,,Validate referential columns against reference tables,,,,foreign_key_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.2,Foreign key / reference link audit,OK,,,,2025-11-19 01:04:59.297975+00:00,,,,,
,,Detect logically incompatible combinations across fields,,,,mutual_exclusion_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.3,Mutual exclusion rules,OK,,,,2025-11-19 01:04:59.389000+00:00,,,,,
,,Validate conditional business rules across fields,,,,dependency_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.4,Dependency rules (If–Then),OK,,,,2025-11-19 01:04:59.480201+00:00,,,,,
,,"Validate numeric relationships (totals, rates, products)",,,,ratio_consistency_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.5,Cross-field sanity checks / ratios,WARN,,,,2025-11-19 01:04:59.595424+00:00,,,,,
,,Validate timestamp ordering and plausible durations,,,,temporal_logic_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.6,Temporal logic consistency,INFO,,,,2025-11-19 01:04:59.698833+00:00,,,,,
,,Validate primary keys for uniqueness and non-nullness,,,,id_integrity_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.1,ID & key uniqueness audit,OK,,,,2025-11-19 01:05:00.335464+00:00,,,,,
,,Validate referential columns against reference tables,,,,foreign_key_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.2,Foreign key / reference link audit,OK,,,,2025-11-19 01:05:00.479743+00:00,,,,,
,,Detect logically incompatible combinations across fields,,,,mutual_exclusion_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.3,Mutual exclusion rules,OK,,,,2025-11-19 01:05:00.648736+00:00,,,,,
,,Validate conditional business rules across fields,,,,dependency_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.4,Dependency rules (If–Then),OK,,,,2025-11-19 01:05:00.751816+00:00,,,,,
,,"Validate numeric relationships (totals, rates, products)",,,,ratio_consistency_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.5,Cross-field sanity checks / ratios,WARN,,,,2025-11-19 01:05:00.839704+00:00,,,,,
,,Validate timestamp ordering and plausible durations,,,,temporal_logic_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.6,Temporal logic consistency,INFO,,,,2025-11-19 01:05:00.987960+00:00,,,,,
,,Validate primary keys for uniqueness and non-nullness,,,,id_integrity_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.1,ID & key uniqueness audit,OK,,,,2025-11-19 01:05:01.462693+00:00,,,,,
,,Validate referential columns against reference tables,,,,foreign_key_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.2,Foreign key / reference link audit,OK,,,,2025-11-19 01:05:01.634070+00:00,,,,,
,,Detect logically incompatible combinations across fields,,,,mutual_exclusion_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.3,Mutual exclusion rules,OK,,,,2025-11-19 01:05:01.755332+00:00,,,,,
,,Validate conditional business rules across fields,,,,dependency_violations.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.4,Dependency rules (If–Then),OK,,,,2025-11-19 01:05:01.860925+00:00,,,,,
,,"Validate numeric relationships (totals, rates, products)",,,,ratio_consistency_report.csv,,,,,,,,,,,info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5.5,Cross-field sanity checks / ratios,WARN,,,,2025-11-19 01:05:01.949688+00:00,,,,,
