_rule,MonthlyCharges,tenure,TotalCharges,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines
total_vs_monthly_times_tenure,19.5,2.0,31.55,0883-EIBTI,,,,,,,,,
total_vs_monthly_times_tenure,74.9,4.0,321.75,0722-TROQR,,,,,,,,,
total_vs_monthly_times_tenure,19.2,25.0,532.1,8780-RSYYU,,,,,,,,,
total_vs_monthly_times_tenure,100.25,25.0,2387.75,3393-FMZPV,,,,,,,,,
total_vs_monthly_times_tenure,44.0,13.0,659.35,8082-GHXOP,,,,,,,,,
total_vs_monthly_times_tenure,102.8,25.0,2660.2,6402-ZFPPI,,,,,,,,,
total_vs_monthly_times_tenure,86.4,72.0,6058.95,8218-FFJDS,,,,,,,,,
total_vs_monthly_times_tenure,58.4,18.0,964.9,1986-PHGZF,,,,,,,,,
total_vs_monthly_times_tenure,83.85,9.0,790.15,9965-YOKZB,,,,,,,,,
total_vs_monthly_times_tenure,88.3,27.0,2467.75,0504-HHAPI,,,,,,,,,
total_vs_monthly_times_tenure,94.1,24.0,2322.85,9360-OMDZZ,,,,,,,,,
total_vs_monthly_times_tenure,108.9,46.0,4854.3,0345-XMMUG,,,,,,,,,
total_vs_monthly_times_tenure,94.7,22.0,1914.9,3647-GMGDH,,,,,,,,,
total_vs_monthly_times_tenure,19.9,2.0,57.4,2832-SCUCO,,,,,,,,,
total_vs_monthly_times_tenure,100.7,16.0,1522.7,0265-PSUAE,,,,,,,,,
total_vs_monthly_times_tenure,20.75,35.0,700.45,9509-MPYOD,,,,,,,,,
total_vs_monthly_times_tenure,45.85,2.0,105.6,5365-LLFYV,,,,,,,,,
total_vs_monthly_times_tenure,104.35,21.0,2271.85,5956-YHHRX,,,,,,,,,
total_vs_monthly_times_tenure,78.85,24.0,1772.25,2956-GGUCQ,,,,,,,,,
total_vs_monthly_times_tenure,78.95,6.0,494.95,5760-FXFVO,,,,,,,,,
total_vs_monthly_times_tenure,61.3,56.0,3346.8,5181-OABFK,,,,,,,,,
total_vs_monthly_times_tenure,96.85,56.0,5219.65,4007-NHVHI,,,,,,,,,
total_vs_monthly_times_tenure,40.55,6.0,217.5,7816-VGHTO,,,,,,,,,
total_vs_monthly_times_tenure,19.8,32.0,607.7,5871-DGTXZ,,,,,,,,,
total_vs_monthly_times_tenure,110.7,38.0,4428.6,9356-AXGMP,,,,,,,,,
total_vs_monthly_times_tenure,20.0,20.0,416.45,3556-BVQGL,,,,,,,,,
total_vs_monthly_times_tenure,102.1,64.0,6688.1,8979-CAMGB,,,,,,,,,
total_vs_monthly_times_tenure,20.5,60.0,1198.8,3154-HMWUU,,,,,,,,,
total_vs_monthly_times_tenure,96.6,31.0,2877.95,7813-ZGGAW,,,,,,,,,
total_vs_monthly_times_tenure,19.9,19.0,357.7,8748-HFWBO,,,,,,,,,
total_vs_monthly_times_tenure,84.6,12.0,959.9,1319-YLZJG,,,,,,,,,
total_vs_monthly_times_tenure,104.1,5.0,541.9,2369-UAPKZ,,,,,,,,,
total_vs_monthly_times_tenure,79.0,11.0,929.3,3088-LHEFH,,,,,,,,,
total_vs_monthly_times_tenure,39.1,24.0,971.3,2778-OCLGR,,,,,,,,,
total_vs_monthly_times_tenure,94.65,15.0,1285.05,6583-KQJLK,,,,,,,,,
total_vs_monthly_times_tenure,20.05,64.0,1198.05,6139-ZZRBQ,,,,,,,,,
total_vs_monthly_times_tenure,76.5,2.0,162.45,0637-KVDLV,,,,,,,,,
total_vs_monthly_times_tenure,20.6,35.0,754.0,8884-FEEWR,,,,,,,,,
total_vs_monthly_times_tenure,20.3,22.0,467.15,3125-RAHBV,,,,,,,,,
total_vs_monthly_times_tenure,49.2,5.0,216.9,6633-MPWBS,,,,,,,,,
total_vs_monthly_times_tenure,39.55,9.0,373.0,0373-AIVNJ,,,,,,,,,
total_vs_monthly_times_tenure,80.85,4.0,302.75,5729-KLZAR,,,,,,,,,
total_vs_monthly_times_tenure,72.45,31.0,2156.25,9518-IMLHK,,,,,,,,,
total_vs_monthly_times_tenure,19.7,56.0,1051.9,3646-ITDGM,,,,,,,,,
total_vs_monthly_times_tenure,25.0,72.0,1738.9,8224-KDLKN,,,,,,,,,
total_vs_monthly_times_tenure,69.15,34.0,2275.1,7594-LZNWR,,,,,,,,,
total_vs_monthly_times_tenure,91.55,58.0,5511.65,4001-TSBTV,,,,,,,,,
total_vs_monthly_times_tenure,45.15,2.0,98.5,2962-XPMCQ,,,,,,,,,
total_vs_monthly_times_tenure,19.9,35.0,666.0,2878-DHMIN,,,,,,,,,
total_vs_monthly_times_tenure,19.7,6.0,94.45,7762-ONLJY,,,,,,,,,
total_vs_monthly_times_tenure,24.4,62.0,1413.0,7608-RGIRO,,,,,,,,,
total_vs_monthly_times_tenure,96.8,19.0,1743.05,0480-BIXDE,,,,,,,,,
total_vs_monthly_times_tenure,70.05,9.0,657.5,5895-QSXOD,,,,,,,,,
total_vs_monthly_times_tenure,78.75,5.0,426.35,6175-IRFIT,,,,,,,,,
total_vs_monthly_times_tenure,103.65,72.0,7634.8,6749-UTDVX,,,,,,,,,
total_vs_monthly_times_tenure,54.7,4.0,235.05,5542-DHSXL,,,,,,,,,
total_vs_monthly_times_tenure,54.15,59.0,3116.15,9102-OXKFY,,,,,,,,,
total_vs_monthly_times_tenure,20.0,3.0,49.65,7808-DVWEP,,,,,,,,,
total_vs_monthly_times_tenure,19.35,2.0,46.35,0366-NQSHS,,,,,,,,,
total_vs_monthly_times_tenure,20.8,53.0,1021.8,6532-YLWSI,,,,,,,,,
total_vs_monthly_times_tenure,24.55,52.0,1331.05,2207-RYYRL,,,,,,,,,
total_vs_monthly_times_tenure,19.45,67.0,1195.95,6729-FZWSY,,,,,,,,,
total_vs_monthly_times_tenure,89.85,15.0,1424.95,1112-CUNAO,,,,,,,,,
total_vs_monthly_times_tenure,46.0,4.0,193.6,5175-AOBHI,,,,,,,,,
total_vs_monthly_times_tenure,66.25,9.0,620.55,5174-RNGBH,,,,,,,,,
total_vs_monthly_times_tenure,99.8,46.0,4391.25,8631-WUXGY,,,,,,,,,
total_vs_monthly_times_tenure,70.45,38.0,2597.6,9565-JSNFM,,,,,,,,,
total_vs_monthly_times_tenure,75.0,55.0,4213.9,5906-DVAPM,,,,,,,,,
total_vs_monthly_times_tenure,80.3,64.0,5017.7,8348-JLBUG,,,,,,,,,
total_vs_monthly_times_tenure,54.05,56.0,2959.8,9200-NLNPD,,,,,,,,,
total_vs_monthly_times_tenure,74.55,54.0,4191.45,0536-ESJEP,,,,,,,,,
total_vs_monthly_times_tenure,70.5,32.0,2201.75,6478-HRRCZ,,,,,,,,,
total_vs_monthly_times_tenure,78.35,25.0,1837.9,0584-BJQGZ,,,,,,,,,
total_vs_monthly_times_tenure,73.75,7.0,545.15,3070-DVEYC,,,,,,,,,
total_vs_monthly_times_tenure,33.45,43.0,1500.25,5730-RIITO,,,,,,,,,
total_vs_monthly_times_tenure,39.4,20.0,825.4,0056-EPFBG,,,,,,,,,
total_vs_monthly_times_tenure,93.9,5.0,486.85,5380-AFSSK,,,,,,,,,
total_vs_monthly_times_tenure,20.3,69.0,1356.3,7515-LODFU,,,,,,,,,
total_vs_monthly_times_tenure,46.4,18.0,812.4,1337-BOZWO,,,,,,,,,
total_vs_monthly_times_tenure,91.15,31.0,2995.45,8714-EUHJO,,,,,,,,,
total_vs_monthly_times_tenure,59.6,57.0,3509.4,3950-VPYJB,,,,,,,,,
total_vs_monthly_times_tenure,108.5,63.0,6991.9,8041-TMEID,,,,,,,,,
total_vs_monthly_times_tenure,40.55,13.0,590.35,7321-ZNSLA,,,,,,,,,
total_vs_monthly_times_tenure,20.75,57.0,1123.15,8727-JQFHV,,,,,,,,,
total_vs_monthly_times_tenure,63.05,16.0,1067.05,3688-FTHLT,,,,,,,,,
total_vs_monthly_times_tenure,100.85,34.0,3527.3,0899-LIIBW,,,,,,,,,
total_vs_monthly_times_tenure,99.5,37.0,3762.0,2568-OIADY,,,,,,,,,
total_vs_monthly_times_tenure,80.55,16.0,1248.9,1384-RCUXW,,,,,,,,,
total_vs_monthly_times_tenure,19.3,7.0,144.95,2320-YKQBO,,,,,,,,,
total_vs_monthly_times_tenure,117.45,48.0,5438.9,2302-ANTDP,,,,,,,,,
total_vs_monthly_times_tenure,104.4,10.0,1081.45,5923-GXUOC,,,,,,,,,
total_vs_monthly_times_tenure,74.65,30.0,2308.6,4973-RLZVI,,,,,,,,,
total_vs_monthly_times_tenure,59.05,31.0,1882.8,7869-ZYDST,,,,,,,,,
total_vs_monthly_times_tenure,69.1,46.0,3255.35,4501-UYKBC,,,,,,,,,
total_vs_monthly_times_tenure,20.55,50.0,1067.65,1215-EXRMO,,,,,,,,,
total_vs_monthly_times_tenure,76.55,28.0,2065.4,2305-MRGLV,,,,,,,,,
total_vs_monthly_times_tenure,29.4,8.0,221.9,5233-GEEAX,,,,,,,,,
total_vs_monthly_times_tenure,19.9,7.0,173.15,2673-ZALNP,,,,,,,,,
total_vs_monthly_times_tenure,106.05,44.0,4510.8,4393-RYCRE,,,,,,,,,
total_vs_monthly_times_tenure,92.55,53.0,4779.45,3162-ZJZFU,,,,,,,,,
total_vs_monthly_times_tenure,65.6,4.0,250.1,8404-GFGCZ,,,,,,,,,
total_vs_monthly_times_tenure,84.35,20.0,1745.2,8875-AKBYH,,,,,,,,,
total_vs_monthly_times_tenure,44.65,2.0,74.9,4432-ADRLB,,,,,,,,,
total_vs_monthly_times_tenure,71.1,57.0,4140.1,0533-UCAAU,,,,,,,,,
total_vs_monthly_times_tenure,30.2,15.0,469.65,2533-TIBIX,,,,,,,,,
total_vs_monthly_times_tenure,25.25,3.0,58.9,8993-PHFWD,,,,,,,,,
total_vs_monthly_times_tenure,107.55,33.0,3645.5,0114-PEGZZ,,,,,,,,,
total_vs_monthly_times_tenure,106.15,28.0,3152.5,3957-LXOLK,,,,,,,,,
total_vs_monthly_times_tenure,90.85,36.0,3186.7,5281-BUZGT,,,,,,,,,
total_vs_monthly_times_tenure,19.55,51.0,1086.75,6582-PLFUU,,,,,,,,,
total_vs_monthly_times_tenure,20.1,71.0,1389.6,0264-CNITK,,,,,,,,,
total_vs_monthly_times_tenure,99.95,39.0,3767.4,0089-IIQKO,,,,,,,,,
total_vs_monthly_times_tenure,19.05,30.0,637.55,4774-HHGGS,,,,,,,,,
total_vs_monthly_times_tenure,110.75,72.0,7751.7,2272-WUSPA,,,,,,,,,
total_vs_monthly_times_tenure,24.7,45.0,1174.35,4584-LBNMK,,,,,,,,,
total_vs_monthly_times_tenure,76.35,36.0,2606.35,0930-EHUZA,,,,,,,,,
total_vs_monthly_times_tenure,74.45,16.0,1261.35,3703-KBKZP,,,,,,,,,
total_vs_monthly_times_tenure,50.9,4.0,225.6,2626-URJFX,,,,,,,,,
total_vs_monthly_times_tenure,24.4,10.0,253.9,3682-YEUWS,,,,,,,,,
total_vs_monthly_times_tenure,81.0,4.0,340.85,2612-RRIDN,,,,,,,,,
total_vs_monthly_times_tenure,51.0,5.0,305.95,3669-LVWZB,,,,,,,,,
total_vs_monthly_times_tenure,84.3,29.0,2357.75,5117-IFGPS,,,,,,,,,
total_vs_monthly_times_tenure,20.4,13.0,251.65,4486-EFAEB,,,,,,,,,
total_vs_monthly_times_tenure,44.35,18.0,768.05,6954-OOYZZ,,,,,,,,,
total_vs_monthly_times_tenure,74.55,17.0,1215.8,7088-FBAWU,,,,,,,,,
total_vs_monthly_times_tenure,74.95,26.0,1834.95,3943-KDREE,,,,,,,,,
total_vs_monthly_times_tenure,47.95,6.0,305.1,9239-ZBZZV,,,,,,,,,
total_vs_monthly_times_tenure,50.1,19.0,910.45,3097-IDVPU,,,,,,,,,
total_vs_monthly_times_tenure,63.6,3.0,155.65,4398-HSCJH,,,,,,,,,
total_vs_monthly_times_tenure,19.85,2.0,52.0,2303-PJYHN,,,,,,,,,
total_vs_monthly_times_tenure,24.35,7.0,150.85,9795-VOWON,,,,,,,,,
total_vs_monthly_times_tenure,19.55,18.0,389.25,1237-WIYYZ,,,,,,,,,
total_vs_monthly_times_tenure,25.05,71.0,1873.7,1987-AUELQ,,,,,,,,,
total_vs_monthly_times_tenure,93.8,13.0,1261.0,7852-LECYP,,,,,,,,,
total_vs_monthly_times_tenure,20.8,24.0,469.65,6527-PZFPV,,,,,,,,,
total_vs_monthly_times_tenure,39.3,40.0,1637.4,1862-SKORY,,,,,,,,,
total_vs_monthly_times_tenure,19.2,26.0,459.6,1439-LCGVL,,,,,,,,,
total_vs_monthly_times_tenure,45.5,6.0,285.2,4647-XXZAM,,,,,,,,,
total_vs_monthly_times_tenure,75.1,7.0,552.95,7912-SYRQT,,,,,,,,,
total_vs_monthly_times_tenure,110.75,62.0,7053.35,8920-NAVAY,,,,,,,,,
total_vs_monthly_times_tenure,19.7,16.0,301.55,1699-TLDLZ,,,,,,,,,
total_vs_monthly_times_tenure,49.5,6.0,312.7,5600-PDUJF,,,,,,,,,
total_vs_monthly_times_tenure,43.95,69.0,2960.1,0567-XRHCU,,,,,,,,,
total_vs_monthly_times_tenure,111.15,64.0,6953.4,2067-QYTCF,,,,,,,,,
total_vs_monthly_times_tenure,55.7,15.0,899.8,9103-TCIHJ,,,,,,,,,
total_vs_monthly_times_tenure,20.6,25.0,541.5,7407-SUJIZ,,,,,,,,,
total_vs_monthly_times_tenure,115.8,66.0,7942.15,0052-DCKON,,,,,,,,,
total_vs_monthly_times_tenure,94.5,43.0,4156.8,9699-UBQFS,,,,,,,,,
total_vs_monthly_times_tenure,20.1,12.0,223.6,9367-TCUYN,,,,,,,,,
total_vs_monthly_times_tenure,34.65,23.0,768.45,1261-FWTTE,,,,,,,,,
total_vs_monthly_times_tenure,65.0,34.0,2157.5,0708-SJDIS,,,,,,,,,
total_vs_monthly_times_tenure,19.85,5.0,108.05,4140-WJAWW,,,,,,,,,
total_vs_monthly_times_tenure,35.45,41.0,1391.65,2073-QBVBI,,,,,,,,,
total_vs_monthly_times_tenure,19.7,72.0,1379.8,6928-ONTRW,,,,,,,,,
total_vs_monthly_times_tenure,95.6,14.0,1273.3,3320-VEOYC,,,,,,,,,
total_vs_monthly_times_tenure,81.85,23.0,1810.85,6617-WLBQC,,,,,,,,,
total_vs_monthly_times_tenure,69.8,6.0,377.85,7326-RIGQZ,,,,,,,,,
total_vs_monthly_times_tenure,20.0,23.0,445.3,1401-FTHFQ,,,,,,,,,
total_vs_monthly_times_tenure,109.9,72.0,7624.2,0254-FNMCI,,,,,,,,,
total_vs_monthly_times_tenure,29.9,48.0,1388.75,9758-MFWGD,,,,,,,,,
total_vs_monthly_times_tenure,78.8,20.0,1641.3,3955-JBZZM,,,,,,,,,
total_vs_monthly_times_tenure,79.6,2.0,195.05,4713-LZDRV,,,,,,,,,
total_vs_monthly_times_tenure,96.8,20.0,1826.7,9909-IDLEK,,,,,,,,,
total_vs_monthly_times_tenure,19.8,19.0,344.5,1561-BWHIN,,,,,,,,,
total_vs_monthly_times_tenure,90.6,19.0,1660.0,4325-NFSKC,,,,,,,,,
total_vs_monthly_times_tenure,104.6,22.0,2180.55,9927-DSWDF,,,,,,,,,
total_vs_monthly_times_tenure,73.15,39.0,2730.85,8149-AIQCG,,,,,,,,,
total_vs_monthly_times_tenure,45.65,18.0,747.2,3255-GRXMG,,,,,,,,,
total_vs_monthly_times_tenure,25.1,53.0,1275.6,6925-BAYGL,,,,,,,,,
total_vs_monthly_times_tenure,84.7,72.0,5893.9,3262-EIDHV,,,,,,,,,
total_vs_monthly_times_tenure,75.85,9.0,724.65,7354-OIJLX,,,,,,,,,
total_vs_monthly_times_tenure,48.8,30.0,1536.75,1376-HHBDV,,,,,,,,,
total_vs_monthly_times_tenure,35.2,18.0,607.3,6133-OZILE,,,,,,,,,
total_vs_monthly_times_tenure,82.35,21.0,1852.85,3744-ZRRDZ,,,,,,,,,
total_vs_monthly_times_tenure,24.9,33.0,847.8,6551-ZCOTS,,,,,,,,,
total_vs_monthly_times_tenure,66.3,30.0,1923.5,5018-LXQQG,,,,,,,,,
total_vs_monthly_times_tenure,75.35,4.0,338.1,1602-IJQQE,,,,,,,,,
total_vs_monthly_times_tenure,104.45,23.0,2184.85,5995-SNNEW,,,,,,,,,
total_vs_monthly_times_tenure,49.45,22.0,1031.4,8050-WYBND,,,,,,,,,
total_vs_monthly_times_tenure,19.45,49.0,921.3,2821-WARNZ,,,,,,,,,
total_vs_monthly_times_tenure,19.8,21.0,350.1,8779-YIQQA,,,,,,,,,
total_vs_monthly_times_tenure,40.6,39.0,1494.5,7074-STDCN,,,,,,,,,
total_vs_monthly_times_tenure,19.75,57.0,1272.05,1399-OUPJN,,,,,,,,,
total_vs_monthly_times_tenure,54.4,8.0,475.1,0277-BKSQP,,,,,,,,,
total_vs_monthly_times_tenure,30.5,6.0,208.7,2606-RMDHZ,,,,,,,,,
total_vs_monthly_times_tenure,106.65,17.0,1672.1,6591-QGOYB,,,,,,,,,
total_vs_monthly_times_tenure,99.2,40.0,4062.2,2995-UPRYS,,,,,,,,,
total_vs_monthly_times_tenure,49.7,23.0,1081.25,7811-JIVPF,,,,,,,,,
total_vs_monthly_times_tenure,65.85,66.0,4097.05,7113-HIPFI,,,,,,,,,
total_vs_monthly_times_tenure,73.5,8.0,632.2,8541-QVFKM,,,,,,,,,
total_vs_monthly_times_tenure,20.05,7.0,164.85,1383-EZRWL,,,,,,,,,
total_vs_monthly_times_tenure,61.35,66.0,4193.4,5317-FLPJF,,,,,,,,,
total_vs_monthly_times_tenure,85.9,42.0,3729.75,7621-VPNET,,,,,,,,,
total_vs_monthly_times_tenure,75.65,5.0,399.45,6034-YMTOB,,,,,,,,,
total_vs_monthly_times_tenure,49.75,7.0,331.3,8563-IIOXK,,,,,,,,,
total_vs_monthly_times_tenure,70.9,29.0,1964.6,4903-CNOZC,,,,,,,,,
total_vs_monthly_times_tenure,20.1,25.0,486.05,7267-FRMJW,,,,,,,,,
total_vs_monthly_times_tenure,94.0,11.0,1078.9,2982-VPSGI,,,,,,,,,
total_vs_monthly_times_tenure,81.9,13.0,1028.9,0620-DLSLK,,,,,,,,,
total_vs_monthly_times_tenure,30.45,8.0,226.45,4625-EWPTF,,,,,,,,,
total_vs_monthly_times_tenure,96.1,44.0,4364.1,5980-NOPLP,,,,,,,,,
total_vs_monthly_times_tenure,104.25,24.0,2433.9,6892-XPFPU,,,,,,,,,
total_vs_monthly_times_tenure,72.6,2.0,154.3,3295-YVUSR,,,,,,,,,
total_vs_monthly_times_tenure,19.25,5.0,86.05,0303-WMMRN,,,,,,,,,
total_vs_monthly_times_tenure,30.75,3.0,82.85,1078-TDCRN,,,,,,,,,
total_vs_monthly_times_tenure,86.2,11.0,893.2,3797-FKOGQ,,,,,,,,,
total_vs_monthly_times_tenure,30.1,28.0,810.85,7622-NXQZR,,,,,,,,,
total_vs_monthly_times_tenure,19.2,62.0,1123.65,3970-XGJDU,,,,,,,,,
total_vs_monthly_times_tenure,94.4,30.0,2638.1,8294-UIMBA,,,,,,,,,
total_vs_monthly_times_tenure,54.15,23.0,1312.45,0696-UKTOX,,,,,,,,,
total_vs_monthly_times_tenure,34.95,19.0,610.2,3472-OAOOR,,,,,,,,,
total_vs_monthly_times_tenure,53.65,7.0,404.35,6135-OZQVA,,,,,,,,,
total_vs_monthly_times_tenure,70.35,57.0,4124.65,4188-PCPIG,,,,,,,,,
total_vs_monthly_times_tenure,45.9,12.0,505.95,3566-VVORZ,,,,,,,,,
total_vs_monthly_times_tenure,20.0,54.0,1149.65,9507-HSMMZ,,,,,,,,,
total_vs_monthly_times_tenure,44.8,4.0,169.65,2480-SQIOB,,,,,,,,,
total_vs_monthly_times_tenure,80.3,7.0,526.7,0947-IDHRQ,,,,,,,,,
total_vs_monthly_times_tenure,20.35,20.0,393.15,7813-TKCVO,,,,,,,,,
total_vs_monthly_times_tenure,45.8,26.0,1147.0,0128-MKWSG,,,,,,,,,
total_vs_monthly_times_tenure,69.35,3.0,191.35,9048-JVYVF,,,,,,,,,
total_vs_monthly_times_tenure,64.35,68.0,4539.6,0361-HJRDX,,,,,,,,,
total_vs_monthly_times_tenure,90.8,72.0,6397.6,5727-MYATE,,,,,,,,,
total_vs_monthly_times_tenure,24.95,12.0,280.4,3823-KYNQY,,,,,,,,,
total_vs_monthly_times_tenure,104.4,41.0,4133.95,2080-CAZNM,,,,,,,,,
total_vs_monthly_times_tenure,101.5,30.0,2917.65,1028-FFNJK,,,,,,,,,
total_vs_monthly_times_tenure,91.1,23.0,2198.3,5982-PSMKW,,,,,,,,,
total_vs_monthly_times_tenure,19.9,9.0,164.6,6202-JVYEU,,,,,,,,,
total_vs_monthly_times_tenure,70.7,3.0,225.65,0734-OXWBT,,,,,,,,,
total_vs_monthly_times_tenure,65.6,37.0,2313.8,7349-ALMUX,,,,,,,,,
total_vs_monthly_times_tenure,40.65,24.0,933.3,9381-NDKME,,,,,,,,,
total_vs_monthly_times_tenure,59.45,14.0,780.85,6502-KUGLL,,,,,,,,,
total_vs_monthly_times_tenure,84.9,8.0,764.95,8382-SHQEH,,,,,,,,,
total_vs_monthly_times_tenure,92.55,17.0,1614.7,7668-XCFYV,,,,,,,,,
total_vs_monthly_times_tenure,34.7,48.0,1604.5,3034-ZBEQN,,,,,,,,,
total_vs_monthly_times_tenure,24.5,10.0,270.15,5018-HEKFO,,,,,,,,,
total_vs_monthly_times_tenure,58.0,29.0,1734.5,2282-YGNOR,,,,,,,,,
total_vs_monthly_times_tenure,65.5,8.0,573.15,6854-EXGSF,,,,,,,,,
total_vs_monthly_times_tenure,21.15,12.0,306.05,8044-BGWPI,,,,,,,,,
total_vs_monthly_times_tenure,96.2,7.0,639.7,4060-LDNLU,,,,,,,,,
total_vs_monthly_times_tenure,44.4,9.0,348.15,3589-PPVKW,,,,,,,,,
total_vs_monthly_times_tenure,101.15,8.0,842.9,0302-JOIVN,,,,,,,,,
total_vs_monthly_times_tenure,81.15,9.0,784.45,4299-SIMNS,,,,,,,,,
total_vs_monthly_times_tenure,53.75,33.0,1857.3,7841-FCRQD,,,,,,,,,
total_vs_monthly_times_tenure,105.85,65.0,6725.5,8777-MBMTS,,,,,,,,,
total_vs_monthly_times_tenure,64.2,55.0,3627.3,7753-USQYQ,,,,,,,,,
total_vs_monthly_times_tenure,87.7,19.0,1725.95,7661-CPURM,,,,,,,,,
total_vs_monthly_times_tenure,89.3,45.0,4192.15,6233-HXJMX,,,,,,,,,
total_vs_monthly_times_tenure,94.55,27.0,2724.6,4971-PUYQO,,,,,,,,,
total_vs_monthly_times_tenure,20.05,12.0,264.55,3239-TPHPZ,,,,,,,,,
total_vs_monthly_times_tenure,67.2,72.0,4671.7,5115-GZDEL,,,,,,,,,
total_vs_monthly_times_tenure,94.55,12.0,1173.55,3338-CVVEH,,,,,,,,,
total_vs_monthly_times_tenure,69.05,5.0,318.5,8485-GJCDN,,,,,,,,,
total_vs_monthly_times_tenure,73.0,35.0,2471.25,2851-STERV,,,,,,,,,
total_vs_monthly_times_tenure,114.75,70.0,7842.3,4393-GEADV,,,,,,,,,
total_vs_monthly_times_tenure,76.05,31.0,2227.8,8486-AYEQH,,,,,,,,,
total_vs_monthly_times_tenure,29.8,69.0,2134.3,9309-BZGNT,,,,,,,,,
total_vs_monthly_times_tenure,88.9,66.0,6000.1,4274-DRSQT,,,,,,,,,
total_vs_monthly_times_tenure,86.9,69.0,6194.1,2885-HIJDH,,,,,,,,,
total_vs_monthly_times_tenure,59.65,10.0,638.95,5424-RLQLC,,,,,,,,,
total_vs_monthly_times_tenure,55.25,40.0,2139.2,6682-QJDGB,,,,,,,,,
total_vs_monthly_times_tenure,66.4,13.0,831.75,6507-DTJZV,,,,,,,,,
total_vs_monthly_times_tenure,90.1,6.0,521.3,8780-IXSTS,,,,,,,,,
total_vs_monthly_times_tenure,20.15,69.0,1337.5,7673-BQGKU,,,,,,,,,
total_vs_monthly_times_tenure,89.3,6.0,577.6,0345-HKJVM,,,,,,,,,
total_vs_monthly_times_tenure,109.6,56.0,5953.0,1061-PNTHC,,,,,,,,,
total_vs_monthly_times_tenure,79.15,33.0,2531.4,6574-MCOEH,,,,,,,,,
total_vs_monthly_times_tenure,48.8,19.0,953.65,0997-YTLNY,,,,,,,,,
total_vs_monthly_times_tenure,45.7,5.0,198.0,3317-HRTNN,,,,,,,,,
total_vs_monthly_times_tenure,59.7,71.0,4122.65,0774-RMNUW,,,,,,,,,
total_vs_monthly_times_tenure,41.1,57.0,2258.25,8745-PVESG,,,,,,,,,
total_vs_monthly_times_tenure,89.2,29.0,2698.35,2082-OJVTK,,,,,,,,,
total_vs_monthly_times_tenure,65.5,10.0,616.9,9700-ISPUP,,,,,,,,,
total_vs_monthly_times_tenure,40.45,43.0,1912.85,9839-ETQOE,,,,,,,,,
total_vs_monthly_times_tenure,70.45,13.0,849.1,6078-VESFR,,,,,,,,,
total_vs_monthly_times_tenure,83.65,19.0,1465.75,5940-NFXKV,,,,,,,,,
total_vs_monthly_times_tenure,82.45,69.0,5555.3,9110-HSGTV,,,,,,,,,
total_vs_monthly_times_tenure,20.25,61.0,1278.8,0704-VCUMB,,,,,,,,,
total_vs_monthly_times_tenure,19.5,6.0,146.3,8053-WWDRO,,,,,,,,,
total_vs_monthly_times_tenure,49.65,6.0,267.35,1213-NGCUN,,,,,,,,,
total_vs_monthly_times_tenure,109.75,72.0,8075.35,9866-OCCKE,,,,,,,,,
total_vs_monthly_times_tenure,81.9,26.0,2078.55,8731-WBBMB,,,,,,,,,
total_vs_monthly_times_tenure,54.6,24.0,1242.25,7901-IIDQV,,,,,,,,,
total_vs_monthly_times_tenure,20.0,15.0,288.05,5688-KZTSN,,,,,,,,,
total_vs_monthly_times_tenure,66.05,55.0,3462.1,0334-ZFJSR,,,,,,,,,
total_vs_monthly_times_tenure,88.35,13.0,1222.8,3143-JQEGI,,,,,,,,,
total_vs_monthly_times_tenure,45.4,37.0,1593.1,2580-ASVVY,,,,,,,,,
total_vs_monthly_times_tenure,66.25,52.0,3330.1,4254-QPEDE,,,,,,,,,
total_vs_monthly_times_tenure,74.6,66.0,4798.4,0771-CHWSK,,,,,,,,,
total_vs_monthly_times_tenure,116.95,72.0,8594.4,9788-HNGUT,,,,,,,,,
total_vs_monthly_times_tenure,40.65,25.0,970.55,9495-REDIY,,,,,,,,,
total_vs_monthly_times_tenure,114.35,69.0,7665.8,5375-XLDOF,,,,,,,,,
total_vs_monthly_times_tenure,95.5,12.0,1115.15,5649-VUKMC,,,,,,,,,
total_vs_monthly_times_tenure,61.65,21.0,1393.6,8992-OBVDG,,,,,,,,,
total_vs_monthly_times_tenure,95.4,48.0,4445.3,4724-WXVWF,,,,,,,,,
total_vs_monthly_times_tenure,35.4,26.0,978.6,5701-GUXDC,,,,,,,,,
total_vs_monthly_times_tenure,19.95,60.0,1258.15,1460-UZPRJ,,,,,,,,,
total_vs_monthly_times_tenure,19.25,18.0,331.35,6082-GLJIX,,,,,,,,,
total_vs_monthly_times_tenure,84.5,5.0,453.75,4919-IKATY,,,,,,,,,
total_vs_monthly_times_tenure,24.75,65.0,1715.1,0485-ZBSLN,,,,,,,,,
total_vs_monthly_times_tenure,25.35,70.0,1715.15,3810-PJUHR,,,,,,,,,
total_vs_monthly_times_tenure,82.5,65.0,5215.1,9227-YBAXE,,,,,,,,,
total_vs_monthly_times_tenure,70.3,3.0,235.5,6168-WFVVF,,,,,,,,,
total_vs_monthly_times_tenure,105.25,71.0,7291.75,4043-MKDTV,,,,,,,,,
total_vs_monthly_times_tenure,74.75,10.0,799.65,8065-YKXKD,,,,,,,,,
total_vs_monthly_times_tenure,98.0,56.0,5270.6,6284-KMNUF,,,,,,,,,
