column,rule,value,count,note
TotalCharges,rare_level,1120.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3029.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3231.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5129.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5508.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,655.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1191.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,866.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2627.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4741.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4009.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,299.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5082.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,43.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3707.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1133.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1983.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5746.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,770.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,114.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6230.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,573.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3419.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3587.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3541.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3801.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,868.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4859.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1439.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,85.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,79.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,592.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1185.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,18.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,134.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4921.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,901.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5341.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4859.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,702.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7082.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,324.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4812.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4399.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,663.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,174.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,321.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5125.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,548.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1566.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7031.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5016.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4594.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,611.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2384.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,319.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,153.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7035.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,344.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1431.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1849.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6083.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,426.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1655.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1943.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1616.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,314.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,804.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,465.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6669.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,947.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8375.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,34.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3770.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4747.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4707.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6152.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,958.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,943.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6615.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2200.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,425.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5760.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5044.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6743.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,196.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,299.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2093.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,417.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1725.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3169.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5233.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,967.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,438.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1421.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,323.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4107.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2723.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,639.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2928.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,100.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,273.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1608.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1441.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2168.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3618.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5692.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,59.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,55.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2545.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,19.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,418.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8100.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1288.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,313.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6130.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,745.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1212.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,183.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1583.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4162.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1119.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8013.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,264.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1102.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5832.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4304.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1178.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1421.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6827.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4698.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,654.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3268.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4362.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1386.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,415.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2614.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1513.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3161.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,80.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4676.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6526.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,583.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8078.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3503.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6669.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4689.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1201.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1292.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,48.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7108.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1802.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1505.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1859.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,168.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,390.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6339.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1652.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,219.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,77.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6392.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3264.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4599.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1134.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1621.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,947.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2722.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3058.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1769.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6293.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1761.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,578.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,954.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,973.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,43.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1490.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,280.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1901.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,716.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4720.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,930.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1676.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2642.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6770.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1835.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1588.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,75.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,258.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1502.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,179.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6929.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4453.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3244.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,323.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1836.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2697.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1424.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1401.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1739.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5931.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2333.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,949.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,572.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,696.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,268.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2572.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,47.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,624.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,45.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2122.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4931.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,116.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6937.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1261.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3273.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1415.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3958.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2492.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,279.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1083.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,755.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5324.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3252.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,68.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,46.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3789.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,43.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,936.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2250.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3857.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1441.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4338.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1378.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3139.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2566.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,171.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1597.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4744.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6721.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,247.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,44.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1734.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,45.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4539.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,804.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5011.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3574.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8086.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4563.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6362.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,67.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3437.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,165.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1156.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1834.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3653.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1477.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1975.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3953.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1194.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1327.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,419.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,21.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,207.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1083.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2007.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5882.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2657.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1527.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,378.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1612.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,76.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,260.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6441.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,266.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5124.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,962.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1382.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,571.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1399.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,150.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,167.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7657.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,865.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6153.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,174.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1269.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3862.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6352.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1348.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,50.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,471.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5931.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1404.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,726.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1961.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4194.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4872.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5118.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,658.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,81.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,76.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5809.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,415.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,246.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,996.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3145.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,265.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,540.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,21.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4576.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,189.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,908.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1124.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,215.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1500.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5099.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6385.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,159.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6885.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5940.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,668.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1916.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6654.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1934.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4613.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7261.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2459.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2048.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,163.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2888.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2421.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2292.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,553.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3465.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1210.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1291.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5356.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5200.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3237.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,79.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,433.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1868.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5728.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,825.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,390.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4179.2,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2845.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3894.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,886.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1021.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5885.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,268.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2204.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1259.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,309.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6398.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2257.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6287.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1662.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1350.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3600.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1329.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,422.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2684.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4627.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6717.9,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,97.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1710.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,637.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,117.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2460.55,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5464.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2165.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4941.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2958.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,181.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,341.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1033.95,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,357.75,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4616.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,4533.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,589.25,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,750.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,830.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,743.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7040.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3865.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6825.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1340.1,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,371.65,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1184.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,8477.7,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7382.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,456.85,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,331.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6056.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,134.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,125.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1390.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2511.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2737.05,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7405.5,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2361.8,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1730.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,6404.0,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,165.35,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1867.6,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,1112.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,7455.45,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2681.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,206.15,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,2030.3,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,5869.4,1,prop=0.0001 < 0.0050
TotalCharges,rare_level,3377.8,1,prop=0.0001 < 0.0050
